Status Resp Rx'd 4 bytes, resp 22
Records: 1875, Error: 0
rRead Meas Sent: 0
Rec Id,Meas Inv,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
231,0,-33,-198,162,0,-1,-1
231,0,-31,-197,162,0,-1,-1
232,0,-30,-198,161,0,0,-1
232,0,-30,-198,161,0,0,-1
233,0,-30,-198,160,0,0,-1
233,0,-31,-197,161,-1,0,0
234,0,-32,-196,161,-1,0,0
234,0,-32,-197,161,-1,0,0
235,0,-32,-197,161,-1,0,-1
235,0,-33,-197,161,0,-1,-1
236,0,-31,-197,161,0,-1,-1
236,0,-31,-198,161,0,-1,-1
237,0,-32,-198,161,0,-1,-1
237,0,-31,-198,161,0,-1,-1
238,0,-31,-197,161,0,-1,-1
238,0,-31,-199,161,0,0,-1
239,0,-31,-199,161,0,0,-1
239,0,-30,-198,161,0,0,-1
240,0,-30,-198,161,0,0,-1
240,0,-31,-198,161,-1,0,0
241,0,-31,-198,161,-1,0,0
241,0,-33,-196,161,-1,0,0
242,0,-31,-198,161,0,0,-1
242,0,-31,-197,161,0,0,-1
243,0,-32,-197,161,0,0,-1
243,0,-31,-197,161,0,0,-1
244,0,-32,-198,162,0,0,-1
244,0,-31,-198,162,0,0,-1
245,0,-31,-197,161,0,0,-1
245,0,-31,-198,161,0,0,-1
246,0,-31,-197,161,0,0,-1
246,0,-31,-197,160,0,0,-1
247,0,-32,-198,161,0,0,-1
247,0,-31,-198,161,0,0,-1
248,0,-31,-197,161,0,0,-1
248,0,-31,-197,162,0,0,-1
249,0,-31,-196,162,0,0,-1
249,0,-31,-197,161,0,0,-1
250,0,-32,-197,161,0,0,-1
250,0,-32,-197,161,0,0,-1
251,0,-32,-198,160,0,0,-1
251,0,-31,-197,162,0,0,-1
252,0,-32,-197,161,0,0,-1
252,0,-31,-196,161,0,-1,-1
253,0,-31,-198,161,0,-1,-1
253,0,-30,-198,161,0,0,-1
254,0,-31,-198,161,0,0,-1
254,0,-32,-198,160,-1,0,-1
255,0,-31,-197,160,-1,0,0
255,0,-33,-197,161,-1,0,0
256,0,-33,-197,162,0,0,0
256,0,-32,-197,162,0,0,-1
257,0,-33,-198,161,0,0,-1
257,0,-31,-197,162,0,0,-1
258,0,-33,-197,162,0,0,-1
258,0,-32,-197,161,0,0,-1
259,0,-34,-196,160,0,0,-1
259,0,-34,-197,160,1,0,-1
260,0,-31,-198,161,1,0,-1
260,0,-31,-198,162,1,0,-2
261,0,-30,-198,163,1,0,-2
261,0,-29,-199,163,1,0,-1
262,0,-30,-199,162,0,0,-1
262,0,-30,-200,161,0,0,-1
263,0,-31,-197,160,-1,0,0
263,0,-29,-196,160,-1,0,0
264,0,-30,-196,161,-1,0,0
264,0,-32,-196,160,-1,0,0
265,0,-32,-196,162,-1,0,0
265,0,-33,-197,162,-1,0,0
266,0,-33,-197,162,-1,0,-1
266,0,-33,-198,162,0,0,-1
267,0,-30,-201,155,0,0,-1
267,0,-39,-187,167,0,0,-1
268,0,-31,-195,163,1,0,-2
268,0,-32,-198,161,0,0,-2
269,0,-29,-196,162,1,0,-2
269,0,-30,-197,162,1,0,-2
270,0,-31,-197,162,1,0,-2
270,0,-28,-196,162,1,0,-2
271,0,-29,-197,161,0,0,-2
271,0,-29,-205,157,0,0,-2
272,0,-37,-181,168,0,0,-1
272,0,-33,-197,168,0,1,-2
273,0,-43,-202,159,0,-1,-2
273,0,-31,-213,157,0,-1,-2
274,0,-28,-190,161,0,0,-1
274,0,-27,-197,154,0,-1,-2
275,0,-27,-202,158,0,-1,-1
275,0,-30,-198,160,0,-1,-1
276,0,-28,-199,158,0,-1,-2
276,0,-30,-198,160,0,-2,-2
277,0,-29,-197,161,0,-2,-2
277,0,-25,-197,161,0,-3,-2
278,0,-31,-197,162,0,-2,-1
278,0,-30,-200,158,0,-2,-2
279,0,-29,-201,155,1,-2,-2
279,0,-28,-203,153,1,-2,-2
280,0,-29,-201,157,1,-2,-2
280,0,-28,-200,158,1,-2,-3
281,0,-24,-203,155,1,-2,-3
281,0,-24,-206,153,0,-2,-2
282,0,-26,-202,157,0,-2,-1
